"decimalLongitude","decimalLatitude","N"
-94.521549,29.664942,2
-94.45086,29.53294,8
-94.14751,30.014451,3
-97.993999,29.761348,19
-96.556606,28.54864,3
-98.390699,26.483897,9
-99.777864,29.177766,81
-94.766044,29.52605,10
-95.153443,29.921303,24
-94.735647,32.544973,32
-94.377627,29.765487,38
-94.523818,29.554401,8
-95.166407,29.529703,8
-98.112073,29.663518,6
-99.268884,29.333997,5
-95.66308,29.53266,7
-98.269241,29.905737,36
-97.826623,30.264072,1
-98.220865,28.605172,1
-94.377605,29.675861,6
-96.338124,30.615127,1
-98.466796,29.489163,17
-98.22081,29.92166,1
-98.70141,30.4008,20
-95.539454,29.632227,7
-98.995657,28.993127,5
-96.277313,30.654748,3
-96.94164,32.96359,49
-98.153036,32.287858,49
-98.51531,33.98596,1
-98.759065,29.386569,22
-100.204925,30.01322,2
-99.110756,26.574097,39
-95.307426,29.788217,2
-98.075852,30.655745,6
-104.332824,29.860851,16
-96.731036,32.825355,3
-97.175789,27.824007,7
-96.634197,28.628076,2
-93.926668,29.867629,2
-94.744933,29.334003,15
-95.078604,29.115588,10
-99.995327,28.673721,2
-98.136063,29.712488,9
-96.084881,30.117067,4
-99.854693,28.963055,10
-98.548393,28.516477,3
-98.798332,27.794551,3
-95.671075,29.784143,10
-93.996277,30.906938,6
-95.923004,30.591819,6
-96.542362,28.56139,5
-95.504622,30.220434,6
-97.645798,30.360016,2
-97.973231,29.722155,2
-97.893634,31.134573,3
-97.28636,32.956339,20
-99.505915,27.521441,1
-97.072882,27.832548,4
-100.097809,29.428684,26
-99.436805,27.58732,14
-97.174072,30.044133,3
-100.312233,29.383121,98
-94.825273,32.296021,65
-97.791753,27.143135,6
-95.941758,32.812814,6
-98.823395,29.833385,31
-94.556236,29.489218,5
-95.159305,29.999293,1
-99.245682,30.755999,3
-99.93731,29.329165,8
-103.306804,29.278566,20
-100.32308,33.615657,28
-99.94903,31.73513,5
-99.258431,26.88117,23
-98.456941,29.459693,1
-99.924245,29.303236,6
-97.584655,26.492186,8
-97.660217,29.652106,3
-98.476896,29.480285,5
-96.705008,33.092598,55
-99.282761,28.299544,2
-94.74657,29.32471,23
-98.125827,29.550081,3
-94.707856,29.417093,150
-101.647568,33.433008,1
-95.622794,29.62166,3
-95.088772,29.527492,3
-98.029668,29.846192,4
-106.40262,31.751997,209
-98.65226,29.486247,1
-95.192993,29.538892,6
-94.172316,30.016713,1
-96.998027,28.866847,5
-97.584631,29.601789,12
-100.458212,29.261243,9
-97.011132,28.81658,10
-95.974202,29.815169,3
-99.75587,29.42623,50
-97.14175,33.22232,5
-98.492603,29.69357,3
-97.664292,30.404518,7
-96.640834,30.087298,15
-94.975853,29.181487,14
-98.42936,29.505633,7
-98.311152,29.373043,1
-98.364566,29.050252,18
-94.751844,31.484143,55
-95.363381,28.96045,2
-104.020829,30.30943,1
-97.971583,30.32304,3
-99.504719,30.086697,3
-98.93972,31.73942,1
-97.734697,30.350417,2
-95.997645,29.905997,17
-97.74025,30.27414,5
-95.265026,30.006977,13
-98.618522,27.919648,4
-95.458145,31.317861,6
-95.45365,29.76546,7
-98.500918,33.879528,10
-102.323931,31.892367,39
-99.782564,29.220436,22
-100.012405,29.417086,12
-94.563172,29.596907,6
-97.089591,31.792582,1
-97.164247,26.075642,10
-96.088486,29.827093,8
-96.953487,33.20609,14
-99.175425,32.121198,38
-96.41171,28.44815,13
-94.510444,29.66725,4
-96.450051,32.909162,6
-96.715994,32.830197,20
-97.510014,25.942352,25
-94.841703,29.575543,19
-94.72784,29.3873,14
-97.874,30.306022,7
-100.520568,31.075101,23
-97.835298,29.783003,8
-99.268798,26.902325,1
-98.42399,29.43038,5
-93.932934,29.703486,6
-100.464821,29.359137,12
-97.857284,27.462915,4
-97.96668,30.701973,31
-103.33149,30.220169,41
-98.515177,29.708444,26
-97.656503,30.324326,4
-97.957535,30.297537,15
-95.562714,30.222652,3
-100.308988,33.622338,24
-94.308094,31.238945,10
-101.57444,35.69411,414
-96.670738,33.024228,15
-106.597944,31.829176,86
-98.499639,27.512744,5
-98.40809,27.59891,5
-98.524504,29.575942,10
-99.838171,29.256057,4
-102.336667,31.890618,38
-99.358086,28.038523,1
-94.383712,29.714674,8
-98.523095,27.420976,12
-103.307276,29.259371,9
-97.770939,26.127237,10
-97.877583,31.056491,1
-96.795489,32.943888,21
-94.505789,29.667974,4
-100.061803,29.420236,12
-95.959898,29.873997,24
-97.872992,30.436002,14
-98.453979,30.345621,14
-100.941825,29.356743,17
-97.970183,30.4191,7
-96.833737,33.080979,6
-97.552793,26.42392,2
-95.47992,30.42491,52
-98.081818,26.099955,49
-95.103015,29.532324,42
-95.767473,32.220747,21
-95.395103,29.728016,42
-98.239145,29.911868,47
-98.80389,30.104185,65
-98.430653,29.375961,3
-94.453926,29.596608,20
-96.016714,29.610596,6
-95.512648,32.35747,4
-99.523945,29.61167,2
-97.74326,30.25705,1
-98.750267,29.386064,34
-100.421734,33.781323,26
-96.156292,29.785535,9
-96.397498,30.587312,10
-95.419728,29.057452,9
-94.786606,32.637568,6
-97.649875,30.309801,3
-98.492432,27.479949,3
-98.002596,26.142648,29
-100.062618,29.42046,44
-98.845539,29.18214,3
-97.839055,27.487626,10
-97.703873,28.194367,6
-94.993973,32.330767,60
-97.355154,32.73157,10
-97.782823,32.434421,4
-94.561558,32.734079,15
-97.853508,28.044258,14
-94.40152,29.967928,16
-97.276322,33.029358,2
-98.624096,31.855908,3
-98.757477,30.181341,20
-95.186708,29.88312,6
-98.291804,30.545141,7
-97.18805,31.6008,28
-95.883079,32.853941,11
-96.45112,29.785914,7
-94.345519,30.467742,6
-94.186821,30.309986,21
-96.516708,28.533914,7
-97.800943,31.132589,1
-101.69555,34.9825,1968
-98.529425,33.941242,7
-94.835223,29.343804,1
-97.967671,29.844805,1
-95.992999,29.819498,25
-101.595939,35.635904,8
-98.328774,29.687133,6
-97.647042,30.221955,71
-93.966904,29.700247,11
-98.97083,30.91026,1
-96.325722,29.58137,1
-99.002044,27.423885,29
-95.180442,29.926495,9
-99.789579,29.191785,1
-98.61779,27.8828,18
-98.514597,28.458543,15
-94.66435,29.82217,12
-99.511449,27.50774,6
-96.265818,29.749364,6
-94.203343,30.094143,8
-99.852848,28.853094,2
-99.18766,29.336094,2
-94.499041,29.507089,4
-99.748061,29.24937,6
-99.249973,27.482842,21
-94.53738,32.74404,7
-94.921081,29.768205,4
-95.055119,29.573977,7
-96.569824,30.324582,109
-94.722748,29.41089,6
-100.0748,31.98742,1
-98.026596,30.482144,19
-98.601694,31.89432,10
-99.776738,29.20445,7
-99.739508,29.489571,42
-96.83111,32.983529,1
-99.24642,29.79662,22
-100.996284,29.364897,2
-99.052734,27.678664,23
-99.386444,27.26462,1
-94.472079,29.605141,50
-102.97231,29.186125,7
-103.30249,29.270802,8
-99.812949,30.445882,28
-97.742615,30.264701,7
-95.01211,29.65278,3
-97.950926,31.094249,1
-99.4413,27.547189,2
-97.746906,30.259957,6
-95.682015,33.343191,3
-95.131939,29.067092,3
-96.424255,30.286642,2
-96.543742,32.918413,44
-98.19505,26.1901,9
-97.07348,32.91571,3
-94.49711,32.57366,37
-101.881872,33.567228,44
-94.61631,33.50871,172
-97.668457,30.533877,16
-100.070858,29.736061,269
-97.768718,26.794328,16
-99.162598,28.926439,10
-98.465073,29.575043,3
-99.25891,28.76275,13
-96.301367,30.585548,9
-98.511234,29.509948,5
-98.98014,32.09584,1
-97.755232,30.252951,2
-95.900752,29.932969,6
-95.494982,30.169067,3
-94.382687,29.961925,7
-97.804711,29.616312,7
-95.17459,29.86013,44
-97.310092,30.216954,9
-100.089526,29.426352,4
-99.146676,26.585918,13
-93.751826,30.102412,1
-94.417877,29.665383,9
-99.277611,29.330108,1
-99.829159,28.68095,4
-94.372928,29.669778,8
-94.562537,29.485746,4
-100.132184,29.445801,15
-94.71646,29.882803,7
-99.743671,29.383372,8
-99.222432,27.614019,47
-96.704513,32.704459,1
-98.985786,31.714442,1
-98.636262,29.487873,5
-95.265627,29.932074,6
-98.490903,29.70686,3
-98.884789,30.713848,11
-94.507141,31.137603,6
-99.52005,29.58526,8
-100.427399,29.61167,32
-94.39392,29.560766,6
-98.057924,29.564756,8
-98.5192,29.834311,4
-98.493044,29.417568,5
-99.145474,26.588719,1
-99.861689,29.1694,23
-97.327838,32.748265,15
-96.00244,30.484905,1
-99.647369,31.814563,55
-99.190096,30.905714,154
-98.376201,26.202458,20
-96.715522,32.830486,28
-101.30172,29.65641,6
-100.67693,33.617941,14
-94.64873,31.601465,8
-95.196533,30.746557,3
-96.515678,28.532444,3
-99.554707,27.615287,38
-99.651489,30.51909,12
-95.431023,28.970902,6
-100.302211,33.525587,14
-101.716867,35.215784,4
-97.088242,27.796945,2
-98.32592,26.215207,1
-99.781765,29.230309,136
-98.715681,29.273381,6
-100.030518,29.406105,14
-98.195972,29.648974,3
-97.642279,30.219062,25
-98.611221,28.908519,1
-97.79385,26.10123,3
-97.674465,30.314135,33
-97.748623,31.424808,69
-99.111603,26.516199,119
-94.759307,29.538177,2
-94.000826,29.957166,4
-98.568649,29.509911,5
-98.634117,29.517305,19
-97.301681,32.858339,52
-94.441566,30.248797,4
-96.081619,30.096425,12
-99.796028,29.202221,9
-96.072006,29.907813,8
-93.987179,29.885007,2
-97.78238,30.26213,20
-94.38255,29.67579,3
-94.388695,29.595849,25
-94.68603,29.431031,65
-95.451552,29.699708,5
-97.777388,30.359124,23
-98.850183,31.893717,36
-101.64922,34.93565,71
-94.48667,29.519341,4
-96.987854,28.153843,4
-99.264954,26.898379,14
-96.928253,32.806899,3
-95.076928,32.096173,3
-98.870773,30.274486,4
-95.160129,29.88509,12
-102.96052,29.180717,6
-99.43481,27.587529,7
-99.91494,29.315275,20
-93.901348,29.731738,22
-93.943577,29.849503,12
-96.287613,29.681118,4
-97.722316,30.180701,6
-100.503616,31.382365,5
-97.537222,29.839974,8
-97.77434,32.74203,7
-95.131935,29.067032,3
-97.933502,30.028826,19
-98.65179,29.66916,3
-97.13252,27.73494,24
-97.735663,27.100729,24
-100.09839,29.74245,49
-99.437041,27.587986,10
-98.099301,26.445721,1
-96.378698,29.127399,5
-94.0889,33.4736,14
-97.881145,30.01898,10
-95.088491,29.113464,21
-98.16376,32.75589,42
-97.935179,29.893119,24
-98.074951,28.425222,1
-94.534019,29.613947,12
-95.615944,29.770245,3
-98.819754,27.316871,3
-98.387375,27.594642,5
-98.531227,32.192465,3
-96.801928,32.832013,3
-95.999823,29.784865,11
-98.387568,27.595417,6
-98.273224,29.770274,7
-99.4403,27.044399,12
-98.05918,29.519575,2
-95.595614,32.471853,6
-94.392477,29.556837,13
-97.213662,27.885648,6
-99.833279,29.107476,2
-98.267512,30.086734,17
-103.020601,33.749732,40
-94.656486,31.602516,20
-97.74702,30.35228,15
-96.715897,32.830567,4
-98.491219,29.628118,3
-95.968356,29.917425,4
-94.986248,29.176445,8
-99.940224,29.330258,39
-99.749319,29.303086,1
-96.010475,29.887524,10
-96.004892,30.487666,10
-99.90778,29.310202,2
-99.719442,29.508173,90
-95.53428,30.61404,6
-98.72838,29.411059,7
-98.386015,29.947226,34
-99.262962,26.862206,1
-97.283621,30.100423,2
-94.238209,30.023325,8
-94.898486,29.263826,4
-97.701192,30.424055,1
-95.763576,30.37015,9
-95.510175,29.700653,3
-94.21463,31.365364,2
-95.956111,30.144722,2
-98.392181,33.751748,13
-99.41052,29.77445,12
-94.024773,29.987353,1
-94.176086,30.869716,6
-96.209636,28.858243,2
-95.39799,29.73689,1
-99.478394,29.3224,55
-94.698675,29.872439,6
-98.062935,29.711299,1
-93.89268,30.6605,8
-99.688568,28.401971,2
-99.785668,29.188741,7
-95.94223,29.933515,20
-95.378795,28.984756,23
-95.474977,30.17886,6
-100.882698,29.372999,94
-100.111628,29.441541,14
-97.909043,29.580257,8
-95.39673,29.704206,7
-97.29917,26.10013,5
-97.834491,29.782168,7
-94.141631,30.105466,8
-94.924316,29.219944,3
-97.72742,30.27656,3
-100.480984,33.771319,32
-94.817879,29.729936,8
-98.203089,29.583318,3
-97.368376,32.768329,14
-98.075547,29.674311,1
-99.107408,26.53018,4
-94.765019,31.526312,10
-97.776154,30.346139,5
-94.762509,29.367029,2
-97.51986,25.97973,6
-95.207219,30.745967,16
-96.730671,33.696494,17
-100.492995,31.388964,9
-97.088156,27.796566,2
-97.749243,30.316487,15
-94.713905,29.39752,69
-96.79734,28.342555,2
-99.761491,29.728612,49
-100.415039,29.411489,16
-95.177408,29.878255,12
-95.17212,29.883277,10
-97.0735,27.836059,6
-97.00757,28.80988,3
-98.530798,27.413757,22
-99.207122,26.849364,5
-95.722332,29.736501,16
-98.456551,28.923089,16
-102.358802,31.824249,20
-100.948839,29.455045,8
-95.637528,30.118978,10
-98.470652,29.466867,6
-102.95809,29.18631,24
-100.854139,33.485126,10
-95.229335,29.057003,10
-97.941742,26.130859,3
-98.818734,29.902396,3
-95.28288,32.39023,58
-98.616089,29.396489,1
-96.520901,33.11053,47
-96.617695,33.826738,17
-98.482848,29.518207,2
-94.551091,29.602568,14
-95.373111,28.984613,7
-94.429742,29.676193,4
-99.5342,29.8267,5
-97.608097,30.283308,3
-98.475182,28.952291,15
-97.758919,30.484943,7
-99.518158,29.586981,19
-95.426972,29.773239,6
-94.391747,29.675676,6
-97.971117,30.4233,4
-99.828043,28.676262,88
-96.59716,30.38065,18
-98.31913,29.56762,9
-98.257626,30.308165,19
-102.954274,29.180666,10
-98.489943,29.455592,13
-96.20771,33.024245,5
-97.72638,30.26712,3
-96.133714,29.918395,2
-99.463692,27.668326,18
-97.837097,30.078991,39
-94.752017,29.374765,17
-98.59526,29.379957,7
-97.663005,27.307198,9
-95.53431,30.61418,7
-97.857728,27.487777,7
-98.355789,29.678657,7
-98.226241,29.179738,8
-97.2967,26.1999,21
-96.301799,30.628246,5
-100.595856,30.848902,5
-97.219342,27.628304,3
-99.74004,29.61489,30
-99.408814,27.904263,9
-99.211607,30.741762,19
-98.425309,29.567726,7
-94.87793,29.255252,46
-94.646714,29.827821,13
-95.626271,29.724708,6
-99.840488,29.254354,2
-95.441845,29.659938,2
-97.074509,31.370054,8
-99.23501,28.43697,9
-97.123046,32.797051,16
-98.62393,29.283902,5
-97.183986,32.700428,10
-93.981578,29.952629,6
-99.378094,29.342944,15
-98.63186,29.63497,3
-99.164349,27.563092,36
-99.479007,29.324865,30
-103.742534,30.323008,2
-96.663723,33.210255,20
-95.953422,29.784445,12
-98.031006,31.968474,3
-99.969277,29.370769,12
-94.534521,29.614767,26
-97.756093,30.230304,1
-94.82073,29.29309,4
-97.483835,30.150035,106
-99.786415,29.208976,8
-102.207637,31.937353,6
-96.832455,32.986904,3
-98.841169,32.415241,9
-97.763479,30.355174,5
-103.260369,30.197533,11
-97.879558,30.306429,3
-95.907,29.81566,36
-94.382796,29.829112,1
-98.375702,30.718227,6
-96.61615,33.15805,12
-95.83128,29.658572,9
-95.438404,29.690178,14
-97.060604,27.829209,1
-98.40315,30.29029,10
-100.1548,29.77749,16
-96.336622,30.61738,7
-97.126479,32.731588,14
-97.990853,26.537736,9
-95.163746,30.687784,6
-100.061816,30.01331,15
-97.73108,30.29137,13
-96.432195,30.680698,5
-100.31933,33.603482,72
-94.400585,29.676635,13
-97.048759,27.831183,5
-99.294777,30.06658,8
-97.059746,28.093941,3
-98.501208,29.310464,5
-94.63373,29.46576,1
-94.394252,29.547173,10
-98.43311,29.49753,3
-97.7547,30.25197,4
-98.143787,26.080375,9
-98.690402,28.599829,2
-102.337152,31.889902,9
-97.997532,29.832231,14
-98.348236,28.896386,4
-97.369157,32.500261,5
-96.276283,29.625698,5
-96.213786,29.752647,5
-94.566193,29.47547,7
-99.107001,26.528845,23
-97.388606,28.668336,2
-96.893406,30.049779,37
-96.97654,28.152548,1
-100.425543,31.425999,3
-94.319687,31.094984,32
-101.926289,35.179796,6
-98.157391,33.226375,3
-96.680437,33.233655,68
-97.799281,32.539503,5
-99.581451,29.104177,20
-97.739365,30.246681,26
-97.804123,30.264185,5
-99.810253,29.19713,7
-96.320124,29.717354,26
-98.27005,30.090569,15
-99.849586,28.941162,1
-100.060869,29.420423,15
-96.303763,29.747261,2
-98.220419,28.604622,7
-94.466629,29.594954,12
-95.026846,29.496764,9
-99.811306,29.198026,23
-99.386277,29.314038,8
-102.81166,31.61706,16
-95.194259,29.539187,12
-99.46812,27.49448,1
-97.961414,29.928871,14
-96.357837,29.579529,42
-105.073305,31.785172,14
-98.0638,32.83648,18
-93.917524,29.744168,3
-95.984315,30.483317,6
-95.093122,29.998528,1
-94.394789,29.559683,6
-98.490119,29.421559,5
-97.744577,30.226459,22
-97.874347,27.258128,24
-94.511089,29.666576,6
-98.297424,26.123384,4
-99.108353,28.67353,3
-96.983266,28.125189,8
-98.165588,26.071587,12
-95.380194,29.627644,3
-94.913031,29.489965,13
-97.811825,31.079545,6
-97.555525,27.846998,6
-97.347469,32.764252,1
-95.363015,28.960228,4
-95.957851,31.86657,8
-98.44938,29.45395,1
-97.749138,27.29613,8
-96.529379,32.883489,21
-94.426417,29.691371,11
-97.777218,30.697697,6
-95.502356,30.075459,1
-98.403333,29.846667,1
-97.56484,25.98445,5
-97.650739,30.310902,3
-99.468523,27.492889,7
-98.548039,27.433846,21
-94.707662,29.876888,18
-94.453239,29.790899,4
-99.253889,27.483889,54
-99.848728,29.066499,8
-99.13427,30.04609,2
-94.906919,29.260524,9
-96.080933,29.846153,24
-94.57337,29.79277,1
-98.227429,33.822655,5
-98.04354,32.83483,6
-95.426795,29.773281,5
-99.555733,30.067226,2
-98.401108,30.313617,33
-97.794056,30.157427,1
-100.917819,29.360892,41
-98.92311,29.54413,10
-95.167769,29.912742,6
-98.025287,30.507494,8
-95.22961,30.10242,5
-97.986717,28.306497,3
-98.118982,26.182014,1
-95.958589,30.241663,2
-95.44927,29.709051,7
-101.876569,33.574053,28
-101.75468,34.38389,9
-101.644306,35.556041,3
-97.733917,30.277965,3
-94.902201,29.305169,22
-97.647723,27.837419,4
-97.950341,28.239997,3
-97.268829,30.061963,28
-97.758859,30.452617,1
-97.518811,31.273306,7
-95.084386,29.924343,5
-98.193269,26.287278,1
-98.738337,30.068203,12
-96.012831,28.984178,1
-99.62677,28.87835,24
-101.783481,33.548906,4
-95.650406,29.89215,11
-101.672974,34.920845,51
-97.045584,28.098332,1
-94.047046,29.86253,2
-99.80261,30.44885,19
-98.45593,29.59739,13
-99.789393,29.734903,5
-96.410269,29.724985,5
-99.768311,29.478113,37
-98.074951,30.619676,25
-99.781944,29.229618,5
-96.319511,29.733917,46
-99.916148,29.31608,10
-99.864178,29.050673,13
-94.902433,29.407482,9
-95.156927,29.497036,1
-94.523449,31.706556,58
-97.771411,30.245434,1
-98.126551,29.623653,6
-98.610449,29.598536,1
-98.231335,29.174309,4
-97.888627,29.94733,35
-95.02338,29.646876,4
-97.252006,26.488704,13
-98.644,29.380646,2
-94.970424,29.185186,1
-99.162941,30.841521,7
-96.812343,33.831989,6
-97.16513,33.495669,5
-98.664715,29.552684,13
-97.601595,31.175724,8
-99.450468,27.880459,6
-99.011677,26.402866,1
-98.2681,29.89523,7
-96.649239,33.278171,8
-100.000133,29.397899,87
-95.508099,29.999246,3
-98.141182,26.199146,8
-99.613724,28.241791,3
-99.449827,29.319884,11
-99.879225,29.289833,5
-94.422212,30.909773,4
-98.876968,29.347486,14
-99.553625,34.218453,2
-94.916364,29.218889,17
-94.464912,29.788366,11
-97.204628,26.102627,1
-99.127235,26.574634,5
-98.023946,30.50711,7
-99.829073,28.778643,45
-97.165199,26.102113,15
-99.655368,29.596227,19
-94.591791,29.474542,2
-95.084073,29.115342,7
-96.92146,32.90472,5
-98.02354,32.8024,3
-98.905964,31.167352,1
-97.749546,30.262329,3
-94.723349,32.532993,7
-98.41902,29.44347,9
-94.41925,30.924611,6
-94.820251,30.704058,4
-96.538818,32.91686,31
-98.051605,26.53448,10
-97.778492,30.391016,1
-94.894135,29.238106,22
-97.735,30.2702,3
-99.664916,29.445439,3
-95.396918,29.783666,4
-99.433823,27.5881,5
-98.529983,27.413224,19
-97.741361,30.307071,2
-97.77123,26.12524,19
-97.93509,29.881658,32
-97.719131,29.665958,7
-101.531525,35.703032,153
-98.703918,27.695688,21
-94.149914,30.114691,4
-94.657677,31.64338,2
-103.020945,33.676354,14
-99.864349,29.148563,34
-101.40908,35.65624,40
-98.740311,27.845755,6
-99.508796,27.506064,5
-99.349709,28.285336,1
-103.020301,33.726017,24
-98.562266,31.984361,6
-97.647631,31.471997,23
-95.475213,30.182755,6
-95.130402,29.63723,4
-100.012803,29.417004,4
-97.9691,30.419985,8
-103.296719,29.25016,14
-97.596513,30.409101,46
-98.039932,30.658071,26
-98.020315,29.4634,5
-95.998407,29.905799,24
-95.088043,29.556436,3
-98.38573,29.95759,6
-93.937725,29.769495,13
-95.481465,29.667613,8
-99.446869,29.315141,2
-98.48183,29.52434,3
-94.751582,29.31431,3
-99.471202,29.338863,2
-94.73366,32.54417,1
-98.465402,29.515591,1
-94.672679,32.633215,12
-106.52135,31.84972,6
-95.930457,29.968065,5
-98.485837,29.396695,4
-100.11247,29.441658,8
-95.138556,29.892907,7
-100.041873,29.41422,13
-95.679502,29.696143,4
-95.061,29.56656,7
-101.890564,33.619,2
-100.3951,28.69649,7
-94.841709,32.31637,5
-98.00354,30.516724,13
-95.992699,32.072538,16
-95.3821,29.027332,6
-98.97171,32.096973,5
-94.384044,29.820435,6
-94.66404,29.822327,6
-97.784082,31.140331,1
-100.09488,29.742125,9
-94.853232,29.255028,10
-97.565803,27.853723,7
-98.498596,29.390308,8
-100.35676,34.470724,63
-97.390537,27.828526,14
-98.562228,26.240326,3
-95.980554,29.750444,5
-96.067028,29.846898,20
-97.136142,32.841139,5
-94.821415,29.315653,14
-98.0642,27.78889,5
-94.146824,30.013591,1
-95.921341,29.963525,8
-98.489194,29.489994,3
-97.872923,30.184158,1
-97.11043,29.694329,6
-93.752367,30.108032,1
-99.806328,28.480461,1
-99.32619,27.57988,1
-99.835072,29.240172,10
-100.077655,29.420484,13
-98.45898,29.45789,9
-97.078373,32.933844,5
-97.859355,30.292485,3
-98.9575,32.2937,7
-99.058952,29.731407,1
-94.72385,29.38259,1
-97.680377,30.484258,1
-98.537149,29.592883,10
-94.685669,30.739475,2
-98.221765,26.198304,3
-98.49099,29.41348,1
-97.524948,26.075287,3
-97.794456,32.756242,9
-99.28791,27.888853,7
-94.829091,29.268822,3
-98.396255,29.030762,4
-97.64378,27.86363,17
-96.474252,33.369495,6
-94.845596,29.278411,5
-97.069702,27.780772,1
-97.927837,31.104006,1
-98.044383,30.481355,1
-99.84866,28.772255,7
-98.490076,29.417191,1
-99.748112,29.487155,15
